backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,"[28, 35, 878]",608,en,Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",55.855,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,2002-07-03,Men in Black II,False,6.4,9422
/g1MFwTP8jQK5RM7Lz0ROZYkEZqI.jpg,"[28, 18, 9648, 53]",2501,en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",36.448,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,2002-06-14,The Bourne Identity,False,7.5,8828
/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,"[18, 10752]",423,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",44.987,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002-09-17,The Pianist,False,8.4,8611
/qq4H9JfBKQ5DarMLI6lhUQjn9D7.jpg,"[878, 28, 53]",180,en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",29.417,/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,2002-06-20,Minority Report,False,7.3,8230
/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,"[18, 80]",598,pt,Cidade de Deus,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",36.177,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,2002-08-30,City of God,False,8.4,6898
/bfccQmQWNFQYRv4PHgCnjDu7PXn.jpg,"[18, 10402]",65,en,8 Mile,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",30.272,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,2002-11-08,8 Mile,False,7.1,6847
/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg,"[27, 53, 878]",170,en,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",40.989,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,2002-10-31,28 Days Later,False,7.2,6267
/a2Aj5ksEo2HOUH3FbGyZCtaJM4C.jpg,"[18, 36, 80]",3131,en,Gangs of New York,"In 1863, Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",27.269,/lemqKtcCuAano5aqrzxYiKC8kkn.jpg,2002-12-14,Gangs of New York,False,7.3,6240
/5pGWjnM62Zs0S1xRf3TDL1Xizr.jpg,"[27, 28, 878]",1576,en,Resident Evil,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",20.06,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,2002-03-15,Resident Evil,False,6.6,5949
/6TBaTZCq0FdjrXcj9mKdHGpcr2D.jpg,"[27, 9648]",565,en,The Ring,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,22.473,/e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg,2002-10-18,The Ring,False,6.7,5842
/w102m4HoCP5uxhW8Yh7Hv7QShix.jpg,"[16, 10751]",11544,en,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",58.518,/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,2002-06-21,Lilo & Stitch,False,7.5,5796
/jw88BtmMliB1Mbwf3JyfYszS4Xk.jpg,"[18, 53, 878, 9648]",2675,en,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,25.735,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg,2002-08-02,Signs,False,6.7,5269
/kWt1OcPgwO1ssu57wgTKmq38JYw.jpg,"[28, 80, 53]",4108,en,The Transporter,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",32.256,/v3QIFUWgtVN4wejVuDZowuyJ20W.jpg,2002-10-02,The Transporter,False,6.7,5027
/9G5bteYI8FXaY9EomnUP0kdHm66.jpg,"[80, 18, 53]",4547,en,Panic Room,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.",22.566,/7BabiNfuSycl58M9Cgl3Nf97n1F.jpg,2002-03-29,Panic Room,False,6.8,4636
/9DeGfFIqjph5CBFVQrD6wv9S7rR.jpg,"[12, 14, 28]",122,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",80.833,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-01,The Lord of the Rings: The Return of the King,False,8.5,22914
/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",101.326,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.8,19626
/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,"[16, 10751]",12,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",79.413,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30,Finding Nemo,False,7.8,18392
/lVy5Zqcty2NfemqKYbVJfdg44rK.jpg,"[28, 80]",24,en,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",45.621,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,2003-10-10,Kill Bill: Vol. 1,False,8.0,16528
/pxK1iK6anS6erGg4QePmMKbB1E7.jpg,"[12, 28, 53, 878]",604,en,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",45.722,/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,2003-05-15,The Matrix Reloaded,False,7.0,10374
/lrfrVvuEdJJ3Zn75UZdJRYMYsH4.jpg,"[14, 35]",310,en,Bruce Almighty,"Bruce Nolan toils as a 'human interest' television reporter in Buffalo, N.Y., but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God—and the Almighty responds, endowing Bruce with all of His divine powers.",39.134,/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,2003-05-23,Bruce Almighty,False,6.7,10207
/s8ftvFvafWWEhApISamHx32bx6h.jpg,"[12, 28, 878]",36658,en,X2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.",1.837,/bWMw0FMsY8DICgrQnrTSWbzEgtr.jpg,2003-04-27,X2,False,7.0,9591
/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,"[12, 28, 53, 878]",605,en,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,46.114,/qEWiBXJGXK28jGBAm8oFKKTB0WD.jpg,2003-11-05,The Matrix Revolutions,False,6.7,9362
/fY3vRg4JbqUyP4wNzThutkCdUeS.jpg,"[18, 53, 9648, 28]",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",43.209,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,Oldboy,False,8.3,8045
/xWf5Mjtv2HfIB9FyPYbbaSDdfCW.jpg,"[28, 80, 53]",584,en,2 Fast 2 Furious,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",7.013,/4PKq7fvZizuGfbsWJws69sx4rc1.jpg,2003-06-05,2 Fast 2 Furious,False,6.5,7001
/45He7gApNQyDbqCDjxew9BnHzjf.jpg,"[18, 10749]",153,en,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",31.533,/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg,2003-09-18,Lost in Translation,False,7.4,6889
/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,"[12, 14, 18]",587,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",25.092,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,2003-12-25,Big Fish,False,7.8,6839
/piXBj3FKEGNb6XCfAM7w5s4BI7O.jpg,"[18, 28, 10752]",616,en,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",38.414,/uolYbaXaY1VV0G7vJuYHMBV9yJ.jpg,2003-12-05,The Last Samurai,False,7.6,6449
/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,"[35, 10749, 18]",508,en,Love Actually,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,32.059,/1ODdWLpyOnIVl0l67GrdaFDlJGf.jpg,2003-09-07,Love Actually,False,7.1,6332
/voVkSwgFYv9GOpRNfUAwj6qYRTL.jpg,"[28, 53, 878]",296,en,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",41.402,/qAnafzrd9Y5pVTWAP0tSDDMPzTR.jpg,2003-07-02,Terminator 3: Rise of the Machines,False,6.2,6240
/ah9hRJhdMMLkntNDIatKwncNJra.jpg,"[53, 80, 18, 9648]",322,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,25.215,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,2003-03-03,Mystic River,False,7.7,6220
/pvVkWJZYsUoCgnvpkd62pgnet7r.jpg,"[14, 28, 53]",277,en,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",30.405,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,2003-09-19,Underworld,False,6.8,5807
/kYd1ZMWvG9K2Jeop3XWXcTpJ2dB.jpg,"[878, 12, 28]",1927,en,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",52.357,/qnngKqAcqfH2pBxDoKu5lxzSbTo.jpg,2003-06-19,Hulk,False,5.5,5484
/iv1ajZACUGHn4JztG9Z8yvbcmic.jpg,"[35, 10402]",1584,en,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",47.911,/1l3LWMdOYeysuQkvjvsucWGpTDu.jpg,2003-10-03,School of Rock,False,7.1,5294
/xpGkSMfkR5kLpXB7zhKTgn2YEvQ.jpg,"[28, 80]",9654,en,The Italian Job,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",27.634,/eSkjK4kctyrWpFhxl35GPvSs6tI.jpg,2003-05-30,The Italian Job,False,6.8,5243
/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",143.578,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,2004-05-31,Harry Potter and the Prisoner of Azkaban,False,8.0,20506
/se5Hxz7PArQZOG3Nx2bpfOhLhtV.jpg,"[28, 12, 16, 10751]",9806,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",54.449,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,2004-10-27,The Incredibles,False,7.7,16881
/aqaSgTT6jiAdx9aJ4xUI4G2MEXe.jpg,"[28, 12, 878]",558,en,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well...",24.105,/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,2004-06-25,Spider-Man 2,False,7.3,14378
